0,245.29064900929566,0.8826754127610494
1,34.33538314409025,-0.3595357595395323
-1,91.02836100935191,-2.6961845529742647
2,4.270201906725663,1.376379800359666
-2,42.07896488714202,-2.012019974225012
3,8.618222317409606,0.4610167892095353
-3,13.646112675200417,-1.9714866481147744
4,10.068621022355051,1.0510361185324397
-4,7.115514339515772,-1.6117460130174683
5,5.624338533279133,-0.09872943102233933
-5,8.212192737114423,-2.540389940828248
6,6.561270556542974,0.6207492461409636
-6,3.5325860342712443,-2.1665471136441035
7,6.598064091144844,0.11499782154194255
-7,7.180499374292089,-2.657250027158143
8,2.7040632441057566,0.5520228618272294
-8,8.487154969122109,-1.9145526299673699
9,2.3909541754021966,-0.03226152518348303
-9,7.211285671700042,-2.081372636816156
10,1.2971835059771986,-2.683299317002458
-10,7.910345268594495,-1.7155147538084685
11,2.8722743854436907,-0.20128052225488996
-11,2.7971524221010116,-1.6769310428435489
12,3.3609880608384564,3.097148118912549
-12,6.803230382661703,-1.3649917543370746
13,3.0488836619237847,1.448424265111477
-13,2.5042490565686406,-0.5552178516586579
14,1.747702629252278,1.657279684827351
-14,2.727925131362619,-1.547877874842054
15,3.4950088803785477,0.9659668872950256
-15,1.6179225259851262,-1.0085900049525958
16,4.587883798619518,1.6728429057779384
-16,3.871976174264683,-1.1311482110118205
17,0.5379536575645558,-0.8668829188499683
-17,3.8386377320419744,-2.3351129588408037
18,3.0338521611121996,2.139202587769194
-18,3.746673903929887,-1.0816291668777152
19,2.346651925510941,2.153478270179975
-19,1.8756943519724818,-1.4842923124819736
20,2.402590539223185,1.8833241705293735
-20,1.2101988962675505,-1.2094362067133366
21,2.995664515377015,1.978294479653845
-21,1.1118483460389395,-1.0766744650287963
22,2.5494450984227166,1.0731623374937156
-22,1.0907039965492402,2.0621686853123773
23,3.0801325718734947,1.3890368716416017
-23,0.49880911863784844,-1.5534789814666707
24,1.9073871405843779,1.528797982801695
-24,1.3810189664115593,-2.455595255263756
25,2.0692332941120983,1.0108500675746488
-25,1.2264491966863147,3.1344908652755246
26,1.4976783366811215,1.0181552511438035
-26,1.3579286268516078,-2.4979996268078253
27,2.0238075146107684,0.9187380578056539
-27,0.75105365173183,-2.712526159330971
28,1.3612726341737824,2.206963962432567
-28,1.8963341488863008,-2.0929311242530977
29,1.4463722838593644,0.442281726453741
-29,1.4988816924944488,2.652829109319668
30,2.0277403152271374,0.6286873931922642
-30,0.5809208574068807,2.782048936816197
31,2.418739069482035,0.8862297552228084
-31,0.4857679289173142,-2.261544393642307
32,1.7332418970624754,0.5534589734629248
-32,1.6098242734225772,-2.5474004094401574
33,0.6083301373466168,-0.4769693149043047
-33,2.2708112076761524,-2.321344816850076
34,1.420678590034778,0.7696070200394033
-34,0.7716578197010211,-1.6434248594324632
35,0.8933036552665269,1.1758819273891583
-35,1.4830643136150838,-1.928396986256024
36,0.6700077728491184,1.4709204103903375
