106,6
107,6
108,6
109,6
110,6
111,6
98,7
99,7
100,7
101,7
102,7
103,7
104,7
105,7
106,7
107,7
108,7
109,7
110,7
111,7
112,7
113,7
114,7
115,7
116,7
117,7
94,8
95,8
96,8
97,8
98,8
99,8
100,8
101,8
102,8
103,8
104,8
105,8
106,8
107,8
108,8
109,8
110,8
111,8
112,8
113,8
114,8
115,8
116,8
117,8
118,8
119,8
120,8
121,8
92,9
93,9
94,9
95,9
96,9
97,9
98,9
99,9
100,9
101,9
102,9
103,9
114,9
115,9
116,9
117,9
118,9
119,9
120,9
121,9
122,9
123,9
90,10
91,10
92,10
93,10
94,10
95,10
120,10
121,10
122,10
123,10
124,10
125,10
126,10
89,11
90,11
91,11
92,11
93,11
123,11
124,11
125,11
126,11
127,11
128,11
88,12
89,12
90,12
91,12
125,12
126,12
127,12
128,12
129,12
130,12
86,13
87,13
88,13
89,13
127,13
128,13
129,13
130,13
131,13
132,13
85,14
86,14
87,14
88,14
129,14
130,14
131,14
132,14
133,14
134,14
84,15
85,15
86,15
87,15
131,15
132,15
133,15
134,15
135,15
136,15
82,16
83,16
84,16
85,16
86,16
133,16
134,16
135,16
136,16
137,16
138,16
81,17
82,17
83,17
84,17
135,17
136,17
137,17
138,17
139,17
80,18
81,18
82,18
83,18
137,18
138,18
139,18
140,18
141,18
79,19
80,19
81,19
82,19
139,19
140,19
141,19
142,19
143,19
77,20
78,20
79,20
80,20
141,20
142,20
143,20
144,20
76,21
77,21
78,21
79,21
142,21
143,21
144,21
145,21
146,21
75,22
76,22
77,22
78,22
144,22
145,22
146,22
147,22
148,22
74,23
75,23
76,23
146,23
147,23
148,23
149,23
150,23
151,23
72,24
73,24
74,24
75,24
148,24
149,24
150,24
151,24
152,24
153,24
71,25
72,25
73,25
74,25
150,25
151,25
152,25
153,25
154,25
155,25
70,26
71,26
72,26
73,26
152,26
153,26
154,26
155,26
156,26
157,26
158,26
69,27
70,27
71,27
72,27
155,27
156,27
157,27
158,27
159,27
160,27
161,27
68,28
69,28
70,28
157,28
158,28
159,28
160,28
161,28
162,28
163,28
164,28
165,28
166,28
167,28
67,29
68,29
69,29
160,29
161,29
162,29
163,29
164,29
165,29
166,29
167,29
168,29
169,29
170,29
171,29
172,29
173,29
174,29
175,29
176,29
177,29
178,29
179,29
180,29
181,29
182,29
183,29
184,29
185,29
186,29
187,29
188,29
189,29
190,29
191,29
192,29
193,29
66,30
67,30
68,30
164,30
165,30
166,30
167,30
168,30
169,30
170,30
171,30
172,30
173,30
174,30
175,30
176,30
177,30
178,30
179,30
180,30
181,30
182,30
183,30
184,30
185,30
186,30
187,30
188,30
189,30
190,30
191,30
192,30
193,30
194,30
195,30
196,30
197,30
198,30
199,30
200,30
201,30
202,30
203,30
65,31
66,31
67,31
191,31
192,31
193,31
194,31
195,31
196,31
197,31
198,31
199,31
200,31
201,31
202,31
203,31
204,31
205,31
206,31
207,31
208,31
209,31
64,32
65,32
66,32
198,32
199,32
200,32
201,32
202,32
203,32
204,32
205,32
206,32
207,32
208,32
209,32
210,32
211,32
212,32
213,32
214,32
215,32
216,32
217,32
63,33
64,33
65,33
206,33
207,33
208,33
209,33
210,33
211,33
212,33
213,33
214,33
215,33
216,33
217,33
218,33
219,33
220,33
221,33
222,33
223,33
224,33
225,33
226,33
227,33
62,34
63,34
64,34
215,34
216,34
217,34
218,34
219,34
220,34
221,34
222,34
223,34
224,34
225,34
226,34
227,34
228,34
229,34
230,34
231,34
232,34
233,34
234,34
235,34
236,34
252,34
253,34
254,34
255,34
256,34
257,34
258,34
259,34
260,34
261,34
262,34
263,34
264,34
265,34
266,34
61,35
62,35
63,35
222,35
223,35
224,35
225,35
226,35
227,35
228,35
229,35
230,35
231,35
232,35
233,35
234,35
235,35
236,35
237,35
238,35
239,35
240,35
241,35
242,35
243,35
244,35
245,35
246,35
247,35
248,35
249,35
250,35
251,35
252,35
253,35
254,35
255,35
256,35
257,35
258,35
259,35
260,35
261,35
262,35
263,35
264,35
265,35
266,35
267,35
268,35
269,35
270,35
271,35
60,36
61,36
62,36
235,36
236,36
237,36
238,36
239,36
240,36
241,36
242,36
243,36
244,36
245,36
246,36
247,36
248,36
249,36
250,36
251,36
252,36
253,36
265,36
266,36
267,36
268,36
269,36
270,36
271,36
272,36
273,36
274,36
59,37
60,37
61,37
270,37
271,37
272,37
273,37
274,37
275,37
276,37
58,38
59,38
60,38
273,38
274,38
275,38
276,38
277,38
278,38
57,39
58,39
59,39
276,39
277,39
278,39
279,39
280,39
57,40
58,40
59,40
278,40
279,40
280,40
281,40
282,40
56,41
57,41
58,41
280,41
281,41
282,41
283,41
284,41
55,42
56,42
57,42
282,42
283,42
284,42
285,42
54,43
55,43
56,43
283,43
284,43
285,43
286,43
287,43
53,44
54,44
55,44
285,44
286,44
287,44
288,44
289,44
53,45
54,45
55,45
287,45
288,45
289,45
290,45
52,46
53,46
54,46
288,46
289,46
290,46
291,46
292,46
51,47
52,47
53,47
290,47
291,47
292,47
293,47
51,48
52,48
53,48
291,48
292,48
293,48
294,48
295,48
50,49
51,49
52,49
293,49
294,49
295,49
296,49
50,50
51,50
52,50
294,50
295,50
296,50
297,50
298,50
49,51
50,51
51,51
296,51
297,51
298,51
299,51
300,51
49,52
50,52
51,52
298,52
299,52
300,52
301,52
48,53
49,53
50,53
299,53
300,53
301,53
302,53
303,53
48,54
49,54
50,54
301,54
302,54
303,54
304,54
47,55
48,55
49,55
302,55
303,55
304,55
305,55
306,55
47,56
48,56
49,56
304,56
305,56
306,56
307,56
47,57
48,57
305,57
306,57
307,57
308,57
309,57
47,58
48,58
307,58
308,58
309,58
310,58
311,58
46,59
47,59
48,59
309,59
310,59
311,59
312,59
46,60
47,60
48,60
310,60
311,60
312,60
313,60
314,60
46,61
47,61
312,61
313,61
314,61
315,61
46,62
47,62
313,62
314,62
315,62
316,62
317,62
45,63
46,63
47,63
315,63
316,63
317,63
318,63
45,64
46,64
47,64
316,64
317,64
318,64
319,64
320,64
45,65
46,65
47,65
318,65
319,65
320,65
321,65
45,66
46,66
319,66
320,66
321,66
322,66
323,66
45,67
46,67
321,67
322,67
323,67
324,67
44,68
45,68
46,68
322,68
323,68
324,68
325,68
44,69
45,69
46,69
323,69
324,69
325,69
326,69
44,70
45,70
46,70
325,70
326,70
327,70
328,70
44,71
45,71
326,71
327,71
328,71
329,71
44,72
45,72
327,72
328,72
329,72
330,72
43,73
44,73
45,73
329,73
330,73
331,73
43,74
44,74
45,74
330,74
331,74
332,74
43,75
44,75
331,75
332,75
333,75
43,76
44,76
332,76
333,76
334,76
42,77
43,77
44,77
333,77
334,77
335,77
42,78
43,78
44,78
334,78
335,78
336,78
42,79
43,79
335,79
336,79
337,79
42,80
43,80
336,80
337,80
338,80
41,81
42,81
43,81
337,81
338,81
339,81
41,82
42,82
43,82
337,82
338,82
339,82
41,83
42,83
338,83
339,83
340,83
40,84
41,84
42,84
339,84
340,84
341,84
40,85
41,85
42,85
340,85
341,85
40,86
41,86
340,86
341,86
342,86
39,87
40,87
41,87
341,87
342,87
343,87
39,88
40,88
341,88
342,88
343,88
39,89
40,89
342,89
343,89
344,89
38,90
39,90
40,90
342,90
343,90
344,90
38,91
39,91
343,91
344,91
345,91
37,92
38,92
39,92
343,92
344,92
345,92
37,93
38,93
344,93
345,93
36,94
37,94
38,94
344,94
345,94
346,94
36,95
37,95
104,95
105,95
106,95
107,95
108,95
344,95
345,95
346,95
35,96
36,96
37,96
103,96
104,96
105,96
106,96
107,96
108,96
109,96
345,96
346,96
35,97
36,97
37,97
102,97
103,97
104,97
107,97
108,97
109,97
345,97
346,97
